date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2014-08-16,2670415.10388,18491.0,10825800.0,0.000135,204077.0,77125000.0,20656.6415376,
2014-08-17,1222772.28785,19772.0,12110700.0,0.000126,157417.0,75187500.0,18153.1310042,
2014-08-18,816844.774094,24710.0,11329800.0,0.000107,233498.0,74125000.0,21960.0140526,
2014-08-19,1731445.31812,17263.0,9621110.0,0.000114,194961.0,75750000.0,15428.0935697,
2014-08-20,990220.676398,20363.0,10298100.0,0.00013,260171.0,75562500.0,16797.0263387,
2014-08-21,753585.057105,19475.0,11816100.0,0.000132,273433.0,75875000.0,18873.30828,
2014-08-22,802504.357841,20205.0,11916900.0,0.000125,206936.0,77760000.0,16724.748392,
2014-08-23,503088.52343,15780.0,11266000.0,0.00012,121028.0,77000000.0,15901.5098333,
2014-08-24,343893.637102,16189.0,10883800.0,0.000126,112592.0,79250000.0,14927.1050848,
2014-08-25,256681.539527,24574.0,11431400.0,0.000113,366814.0,80437500.0,23747.4228403,
2014-08-26,2163852.54174,17893.0,10200200.0,0.000145,1430870.0,76125000.0,17367.3937587,
2014-08-27,1718857.73326,19480.0,13099600.0,0.000139,317321.0,76687500.0,22746.7066936,
2014-08-28,757166.728618,18537.0,12645200.0,0.000131,188059.0,77875000.0,22939.9991056,
2014-08-29,609784.253881,17295.0,11988700.0,0.000129,136449.0,80062500.0,21022.9622458,
2014-08-30,467092.075902,18387.0,11752600.0,0.000135,131446.0,77625000.0,24063.1080662,
2014-08-31,374937.405486,15118.0,12315600.0,0.000131,291765.0,76812500.0,19478.7893332,
2014-09-01,1090141.95652,25594.0,11934900.0,0.000131,132860.0,75562500.0,31509.4016509,
2014-09-02,900191.856491,21170.0,11843900.0,0.000132,129321.0,75375000.0,25358.3436629,
2014-09-03,1130683.98557,19798.0,12044400.0,0.00014,149367.0,78750000.0,70588.7163166,
2014-09-04,901623.336617,21042.0,12803600.0,0.000157,573631.0,78000000.0,154671.304128,
2014-09-05,1148979.44481,21828.0,14348100.0,0.000163,507241.0,74937500.0,24957.1867061,
2014-09-06,1519756.50791,21170.0,15112100.0,0.000211,1616910.0,75812500.0,25218.9165508,
2014-09-07,1712932.6975,23684.0,19248200.0,0.000188,800009.0,75062500.0,29391.8292431,
2014-09-08,2435741.21824,34512.0,17230500.0,0.000175,726929.0,75812500.0,39837.8079706,
2014-09-09,4284435.42959,23115.0,16174100.0,0.000195,619240.0,72312500.0,27929.4798203,
2014-09-10,1288960.44743,24017.0,17836500.0,0.000186,486354.0,73500000.0,28515.3354412,
2014-09-11,3582646.66126,25736.0,17150200.0,0.000204,686773.0,73937500.0,30348.8007105,
2014-09-12,2295389.27007,24792.0,18631900.0,0.000205,506222.0,79125000.0,30533.3011737,
2014-09-13,4202120.75277,21741.0,18881500.0,0.000267,1435840.0,87250000.0,29060.0056828,
2014-09-14,17100634.3779,22839.0,24560400.0,0.000345,6677130.0,87000000.0,52320.6633047,
2014-09-15,16940654.5408,31765.0,31305100.0,0.000326,3401030.0,86500000.0,68449.991018,
2014-09-16,22090209.7534,34046.0,30037200.0,0.000294,1321120.0,86250000.0,57971.745407,
2014-09-17,10617728.2576,25405.0,27027000.0,0.000268,1463600.0,84750000.0,35714.0804038,
2014-09-18,9806035.17191,25543.0,24715700.0,0.000298,2215910.0,86625000.0,35295.071029,
2014-09-19,12519913.2739,24155.0,27442600.0,0.000277,883563.0,87062500.0,35163.583013,
2014-09-20,7716986.48476,24806.0,25445300.0,0.000292,993004.0,85687500.0,34229.3935737,
2014-09-21,9220854.05537,24386.0,27037600.0,0.000288,539140.0,86125000.0,29422.83047,
